log-116,2024-03-09 23:25:00,critical,windows,FS-BACKUP-01,svc_backup,192.168.10.21,192.168.10.21,backup_service_disabled,Backup service 'Veeam Backup' stopped and disabled on FS-BACKUP-01 via sc.exe; change not associated with approved maintenance window.,,,
log-117,2024-03-09 23:20:00,critical,windows,FS-BACKUP-01,svc_backup,192.168.10.21,192.168.10.21,backup_service_disabled,Backup service 'Veeam Backup' stopped and disabled on FS-BACKUP-01 via sc.exe; change not associated with approved maintenance window.,,,
log-118,2024-03-09 23:15:00,medium,windows,FS-BACKUP-01,svc_backup,192.168.10.21,192.168.10.21,backup_service_disabled,Backup service 'Veeam Backup' stopped and disabled on FS-BACKUP-01 via sc.exe; change not associated with approved maintenance window.,,,
log-119,2024-03-09 23:10:00,low,windows,FS-BACKUP-01,svc_backup,192.168.10.21,192.168.10.21,backup_service_disabled,Backup service 'Veeam Backup' stopped and disabled on FS-BACKUP-01 via sc.exe; change not associated with approved maintenance window.,,,
log-120,2024-03-09 23:05:00,critical,windows,FS-BACKUP-01,svc_backup,192.168.10.21,192.168.10.21,backup_service_disabled,Backup service 'Veeam Backup' stopped and disabled on FS-BACKUP-01 via sc.exe; change not associated with approved maintenance window.,,,
log-121,2024-03-09 23:00:00,critical,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-122,2024-03-09 22:55:00,high,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-123,2024-03-09 22:50:00,critical,ids,FS-FILES-01,domain.admin,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-124,2024-03-09 22:45:00,high,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-125,2024-03-09 22:40:00,high,ids,FS-FILES-01,domain.admin,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-126,2024-03-09 22:35:00,high,edr,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-127,2024-03-09 22:30:00,high,edr,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-128,2024-03-09 22:25:00,critical,edr,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-129,2024-03-09 22:20:00,critical,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-130,2024-03-09 22:15:00,critical,ids,FS-FILES-01,domain.admin,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-131,2024-03-09 22:10:00,critical,edr,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-132,2024-03-09 22:05:00,high,edr,FS-FILES-01,domain.admin,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-133,2024-03-09 22:00:00,high,edr,FS-FILES-01,domain.admin,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-134,2024-03-09 21:55:00,high,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-135,2024-03-09 21:50:00,high,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransomware_encryption,"Detected ransomware-like behavior on FS-FILES-01: sustained spike in CPU and disk IO, file entropy increase, and creation of '.readme_for_decryption.txt' in multiple directories.",,,
log-136,2024-03-09 21:45:00,high,windows,FS-FILES-01,eng.user,192.168.10.20,192.168.10.20,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-137,2024-03-09 21:40:00,critical,windows,WS-FIN-01,fin.analyst,192.168.10.30,192.168.10.30,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-138,2024-03-09 21:35:00,high,windows,WS-ENG-01,eng.user,192.168.10.32,192.168.10.32,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-139,2024-03-09 21:30:00,high,windows,WS-ENG-01,eng.user,192.168.10.32,192.168.10.32,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-140,2024-03-09 21:25:00,critical,windows,WS-ENG-01,eng.user,192.168.10.32,192.168.10.32,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-141,2024-03-09 21:20:00,critical,windows,WS-FIN-01,eng.user,192.168.10.30,192.168.10.30,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-142,2024-03-09 21:15:00,high,windows,FS-FILES-01,fin.analyst,192.168.10.20,192.168.10.20,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-143,2024-03-09 21:10:00,high,windows,WS-FIN-01,fin.analyst,192.168.10.30,192.168.10.30,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-144,2024-03-09 21:05:00,high,windows,FS-FILES-01,eng.user,192.168.10.20,192.168.10.20,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-145,2024-03-09 21:00:00,high,windows,WS-ENG-01,eng.user,192.168.10.32,192.168.10.32,ransom_note_creation,Text file 'HOW_TO_RECOVER_FILES.txt' created on desktop with instructions to pay 50 BTC to specified wallet; wallpaper changed to ransom message.,,,
log-146,2024-03-09 20:55:00,low,firewall,FW-EDGE-01,soc.analyst,0.0.0.0,198.51.100.200,ioc_block,Firewall rule added to block outbound connections to known ransomware C2 IP 198.51.100.200 and associated domains; rule applied to entire corporate network.,80,443,
log-147,2024-03-09 20:50:00,critical,firewall,FW-EDGE-01,soc.analyst,0.0.0.0,198.51.100.45,ioc_block,Firewall rule added to block outbound connections to known ransomware C2 IP 198.51.100.45 and associated domains; rule applied to entire corporate network.,80,443,
log-148,2024-03-09 20:45:00,high,firewall,FW-EDGE-01,soc.analyst,0.0.0.0,203.0.113.77,ioc_block,Firewall rule added to block outbound connections to known ransomware C2 IP 203.0.113.77 and associated domains; rule applied to entire corporate network.,80,443,
log-149,2024-03-09 20:40:00,medium,firewall,FW-EDGE-01,soc.analyst,0.0.0.0,203.0.113.77,ioc_block,Firewall rule added to block outbound connections to known ransomware C2 IP 203.0.113.77 and associated domains; rule applied to entire corporate network.,80,443,
log-150,2024-03-09 20:35:00,medium,firewall,FW-EDGE-01,soc.analyst,0.0.0.0,198.51.100.45,ioc_block,Firewall rule added to block outbound connections to known ransomware C2 IP 198.51.100.45 and associated domains; rule applied to entire corporate network.,80,443,
